1,0,3.5879
1,0.10437,3.2625
1,0.20875,3.5785
1,0.31312,3.4643
1,0.41749,4.8362
1,0.52186,3.9755
1,0.62624,1.4243
1,0.73061,1.4885
1,0.83498,1.8791
1,0.93935,1.4632
1,1.0437,1.5307
1,1.1481,1.4598
1,1.2525,1.3191
1,1.3568,1.433
1,1.4612,1.5835
1,1.5656,1.8278
1,1.67,1.1118
1,1.7743,1.5909
1,1.8787,1.6065
1,1.9831,1.7854
1,2.0875,1.5323
1,2.1918,1.121
1,2.2962,1.6827
1,2.4006,1.1679
1,2.5049,1.634
1,2.6093,1.9948
1,2.7137,2.4865
1,2.8181,2.5955
1,2.9224,2.2972
1,3.0268,2.8214
1,3.1312,2.1124
1,3.2356,1.3294
1,3.3399,1.2292
1,3.4443,3.4134
1,3.5487,1.385
1,3.653,1.6654
1,3.7574,1.5804
1,3.8618,1.8219
1,3.9662,1.6725
1,4.0705,1.4482
1,4.1749,1.775
1,4.2793,3.7488
1,4.3836,3.7385
1,4.488,3.3025
1,4.5924,3.6427
1,4.6968,3.5805
1,4.8011,3.4268
1,4.9055,3.4025
1,5.0099,3.4898
1,5.1143,3.5614
1,5.2186,3.4949
1,5.323,3.6788
1,5.4274,3.3026
1,5.5317,3.2568
1,5.6361,3.6282
1,5.7405,3.2393
1,5.8449,2.7585
1,5.9492,1.5414
1,6.0536,1.3174
1,6.158,1.2935
1,6.2624,1.2039
1,6.3667,1.342
1,6.4711,1.4213
1,6.5755,1.6258
1,6.6798,1.7294
1,6.7842,2.9292
1,6.8886,2.3487
1,6.993,2.9319
1,7.0973,2.9328
1,7.2017,2.3455
1,7.3061,2.5102
1,7.4105,2.2802
1,7.5148,2.0729
1,7.6192,2.315
1,7.7236,2.4574
1,7.8279,2.4365
1,7.9323,4.8598
1,8.0367,4.287
1,8.1411,2.7554
1,8.2454,2.2737
1,8.3498,2.6739
1,8.4542,4.4537
1,8.5586,3.5244
1,8.6629,3.3394
1,8.7673,3.4881
1,8.8717,4.4305
1,8.976,4.534
1,9.0804,2.3612
1,9.1848,2.6479
1,9.2892,2.5548
1,9.3935,4.0286
1,9.4979,4.3932
1,9.6023,4.1643
1,9.7067,4.8212
1,9.811,4.2766
1,9.9154,4.9068
1,10.02,4.4709
1,10.124,0.91851
1,10.229,3.141
1,10.333,3.608
1,10.437,3.414
1,10.542,3.0561
1,10.646,3.4811
1,10.75,3.8498
1,10.855,3.7663
1,10.959,3.7018
1,11.063,3.6729
1,11.168,3.1986
1,11.272,3.1895
1,11.377,3.8048
1,11.481,4.9944
1,11.585,1.6274
1,11.69,1.3226
1,11.794,1.5267
1,11.898,4.5879
1,12.003,4.4988
1,12.107,4.6363
1,12.212,4.8487
1,12.316,3.6253
1,12.42,4.5616
1,12.525,4.5339
1,12.629,4.8311
1,12.733,1.108
1,12.838,1.7182
1,12.942,1.8873
1,13.047,1.4939
1,13.151,1.9042
1,13.255,1.2151
1,13.36,1.8058
1,13.464,1.3809
1,13.568,1.6994
1,13.673,2.2883
1,13.777,2.9238
1,13.882,2.5078
1,13.986,2.4232
1,14.09,2.0308
1,14.195,2.3298
1,14.299,2.5884
1,14.403,2.3061
1,14.508,2.5859
1,14.612,2.4466
1,14.717,2.3583
1,14.821,2.4608
1,14.925,2.1482
1,15.03,2.7534
1,15.134,1.1809
1,15.238,1.7204
1,15.343,3.2169
1,15.447,4.0684
1,15.552,3.3027
1,15.656,3.291
1,15.76,3.5463
1,15.865,2.9596
1,15.969,3.1955
1,16.073,3.6261
1,16.178,3.8064
1,16.282,3.7654
1,16.386,3.6258
1,16.491,2.7466
1,16.595,1.3942
1,16.7,1.2212
1,16.804,1.5411
1,16.908,1.3979
1,17.013,1.2157
1,17.117,1.6636
1,17.221,1.5261
1,17.326,1.5449
1,17.43,1.4489
1,17.535,1.7073
1,17.639,1.5937
1,17.743,1.2815
1,17.848,1.6915
1,17.952,1.5206
1,18.056,1.2217
1,18.161,1.5428
1,18.265,1.7038
1,18.37,1.1571
1,18.474,4.0628
1,18.578,4.5885
1,18.683,4.6868
1,18.787,4.9251
1,18.891,4.8267
1,18.996,3.7697
1,19.1,4.0096
1,19.205,3.9409
1,19.309,3.7825
1,19.413,4.046
1,19.518,3.3292
1,19.622,3.761
1,19.726,3.6567
1,19.831,4.0024
1,19.935,3.1239
1,20.04,3.711
1,20.144,3.4938
1,20.248,2.6152
1,20.353,3.8855
1,20.457,2.2341
1,20.561,0.39882
1,20.666,0.39131
1,20.77,0.49875
1,20.875,4.187
1,20.979,0.56993
1,21.083,0.65935
1,21.188,0.88192
1,21.292,0.36777
1,21.396,3.3727
1,21.501,4.157
1,21.605,3.6548
1,21.71,3.3408
1,21.814,3.8637
1,21.918,3.793
1,22.023,3.9507
1,22.127,3.3353
1,22.231,3.4909
1,22.336,3.511
1,22.44,3.476
1,22.544,3.3555
1,22.649,3.2142
1,22.753,3.399
1,22.858,3.5525
1,22.962,3.3445
1,23.066,3.4329
1,23.171,3.096
1,23.275,3.2608
1,23.379,3.6027
1,23.484,3.4167
1,23.588,3.4162
1,23.693,3.3982
1,23.797,3.7559
1,23.901,3.9591
1,24.006,3.7881
1,24.11,3.2447
1,24.214,4.0641
1,24.319,3.6042
1,24.423,2.5646
1,24.528,3.2879
1,24.632,4.3672
1,24.736,2.3139
1,24.841,2.2471
1,24.945,1.4426
1,25.049,1.3195
1,25.154,1.6737
1,25.258,1.222
1,25.363,1.5594
1,25.467,1.3202
1,25.571,1.7461
1,25.676,1.782
1,25.78,1.4202
1,25.884,1.568
1,25.989,4.4584
1,26.093,4.6298
1,26.198,4.3976
1,26.302,1.5098
1,26.406,2.2489
1,26.511,0.25632
1,26.615,3.9125
1,26.719,0.79567
1,26.824,0.50198
